ID,age,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_spend,Campaign_Acceptance_Score,TotalPurchase 
6374,60,PhD,Married,36930,0,1,17/05/2013 00:00,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,Spain,297,0,24
5552,51,Master,Divorced,48721,1,1,13/05/2013 00:00,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,Saudi Arabia,293,0,23
2245,45,Master,Married,43641,1,1,22/04/2013 00:00,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,Spain,139,0,16
6200,63,Graduation,Married,75903,0,1,08/04/2013 00:00,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,Spain,901,0,26
9904,58,Graduation,Married,71391,0,1,29/03/2013 00:00,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,Canada,1043,0,31
10031,38,PhD,Married,16927,1,1,10/02/2013 00:00,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,Saudi Arabia,53,0,20
6642,53,Graduation,Divorced,27215,2,1,23/01/2013 00:00,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,Saudi Arabia,102,0,17
10882,38,Graduation,Married,53858,0,1,09/11/2012 00:00,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,Spain,915,0,21
5636,51,Graduation,Single,30983,0,0,09/11/2012 00:00,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,India,167,0,16
8692,62,Graduation,Together,43462,1,1,12/09/2012 00:00,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,Spain,240,0,24
8091,58,Graduation,Married,63943,0,1,02/09/2012 00:00,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,India,1106,0,22
8080,28,Graduation,Single,26816,0,0,17/08/2012 00:00,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,India,22,0,8
8370,38,2n Cycle,Together,75484,0,1,02/08/2012 00:00,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,Canada,1159,0,22
4550,48,Master,Together,33564,0,1,24/06/2014 00:00,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,Spain,71,0,11
3381,61,Master,Married,54348,1,1,08/06/2014 00:00,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,Canada,90,0,14
10556,55,Graduation,Married,54984,0,1,24/05/2014 00:00,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,Spain,358,1,24
9467,30,Graduation,Single,34738,1,0,11/05/2014 00:00,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,Spain,20,0,11
2891,51,Graduation,Divorced,68118,0,1,18/10/2013 00:00,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,USA,928,0,29
5011,51,Graduation,Divorced,68118,0,1,18/10/2013 00:00,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,Spain,928,0,29
8140,41,Graduation,Together,22682,1,0,03/10/2013 00:00,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,Australia,95,0,14
11039,39,Graduation,Married,51948,0,1,17/09/2013 00:00,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,Spain,311,0,18
78,45,Graduation,Married,25293,1,0,15/09/2013 00:00,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,Spain,37,0,13
5517,45,Graduation,Married,25293,1,0,15/09/2013 00:00,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,Australia,37,0,13
5290,50,PhD,Married,41551,1,1,14/08/2013 00:00,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,Canada,279,0,24
4128,52,PhD,Together,56067,0,1,20/07/2013 00:00,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,Saudi Arabia,725,0,25
8534,62,Graduation,Married,67433,0,2,16/07/2013 00:00,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,Spain,992,1,32
9592,31,Graduation,Together,22010,1,0,30/06/2013 00:00,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,Spain,33,0,15
8957,62,2n Cycle,Single,64831,1,1,10/06/2013 00:00,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,Saudi Arabia,1120,0,28
9308,60,Graduation,Married,62820,0,0,11/05/2013 00:00,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,Saudi Arabia,976,0,15
544,60,Graduation,Married,62820,0,0,11/05/2013 00:00,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,Spain,976,0,15
5989,55,2n Cycle,Divorced,78353,0,1,16/04/2013 00:00,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,Canada,1576,0,32
635,48,Master,Married,57183,1,1,19/03/2013 00:00,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,Spain,610,0,33
6673,49,Graduation,Single,23478,0,0,19/03/2013 00:00,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,USA,129,0,15
1710,36,Graduation,Single,30168,1,0,07/03/2013 00:00,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,Spain,279,0,27
523,25,Graduation,Married,37155,1,0,31/01/2013 00:00,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,Spain,74,0,12
8977,29,Basic,Single,16581,0,0,12/01/2013 00:00,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,Spain,24,0,8
9736,34,Graduation,Married,41850,1,1,24/12/2012 00:00,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,USA,96,0,17
1544,47,Master,Divorced,81380,0,0,22/12/2012 00:00,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,Canada,1893,0,19
6575,33,Graduation,Together,56386,1,1,27/10/2012 00:00,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,Saudi Arabia,612,0,34
6147,43,Graduation,Divorced,25818,1,0,18/10/2012 00:00,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,Germany,28,0,11
6354,30,Graduation,Together,15345,1,0,31/08/2012 00:00,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,0,Spain,47,0,14
4769,37,Master,Together,57954,1,1,18/06/2014 00:00,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,Spain,493,1,30
7540,62,Graduation,Married,50300,0,1,25/05/2014 00:00,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,Spain,270,0,15
5247,59,PhD,Married,38725,1,1,10/05/2014 00:00,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,Spain,45,0,11
5987,25,2n Cycle,Together,10404,1,0,04/05/2014 00:00,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,Spain,43,0,12
9960,23,Basic,Single,26868,1,0,30/04/2014 00:00,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,14,0,11
10972,65,Graduation,Widow,72298,0,0,10/03/2014 00:00,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,Spain,939,2,15
1399,56,Graduation,Married,72905,0,0,21/01/2014 00:00,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,Spain,1515,1,21
2698,38,Graduation,Single,47025,0,1,07/11/2013 00:00,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,USA,415,0,23
6340,29,Graduation,Single,29938,1,0,27/10/2013 00:00,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,26,0,12
4107,66,PhD,Together,46681,0,2,08/10/2013 00:00,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,Spain,425,0,21
10906,66,PhD,Together,46681,0,2,08/10/2013 00:00,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,Saudi Arabia,425,0,21
2557,44,Master,Single,29548,1,0,29/08/2013 00:00,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,Spain,29,1,9
8786,58,Master,Married,62058,0,1,26/05/2013 00:00,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,Germany,450,0,24
6119,51,PhD,Single,36736,1,1,10/05/2013 00:00,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,Spain,17,0,10
2980,62,Master,Single,8820,1,1,22/03/2013 00:00,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,Canada,35,0,18
3850,51,Basic,Together,14918,0,1,07/12/2012 00:00,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,India,43,0,11
1077,40,Graduation,Together,56715,0,0,05/12/2012 00:00,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,Spain,1020,0,19
9733,36,Basic,Together,24882,1,0,09/09/2012 00:00,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,India,80,1,11
8462,36,Basic,Together,24882,1,0,09/09/2012 00:00,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,Spain,80,1,11
4764,62,Master,Together,40442,1,1,19/08/2012 00:00,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,0,Saudi Arabia,169,0,19
2223,49,2n Cycle,Divorced,64176,0,1,03/08/2012 00:00,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,Spain,1826,0,39
7788,31,PhD,Married,23536,1,0,04/06/2014 00:00,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,Spain,10,0,7
5827,56,Graduation,Divorced,35246,1,1,16/04/2014 00:00,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,Saudi Arabia,62,0,16
2958,36,Graduation,Married,28442,2,0,24/02/2014 00:00,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,Spain,57,0,14
4954,58,Graduation,Married,48195,1,1,21/01/2014 00:00,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,Spain,265,0,23
3139,32,2n Cycle,Single,74116,0,0,30/12/2013 00:00,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,Saudi Arabia,2052,1,21
9952,67,Master,Together,78093,0,0,11/12/2013 00:00,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,Saudi Arabia,1105,0,18
8180,62,Master,Divorced,59354,1,1,15/11/2013 00:00,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,USA,310,0,21
3276,38,2n Cycle,Together,36301,1,0,25/10/2013 00:00,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,78,0,14
4994,71,Master,Single,77598,0,0,01/10/2013 00:00,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,Spain,1735,1,29
3598,42,Graduation,Married,62710,0,1,23/05/2013 00:00,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,Spain,606,0,26
945,49,Graduation,Together,36317,0,1,22/05/2013 00:00,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,Spain,133,0,16
5048,43,PhD,Single,42767,2,0,11/05/2013 00:00,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,Saudi Arabia,131,0,15
6214,32,Master,Married,43815,1,0,05/04/2013 00:00,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,Spain,79,0,12
6230,43,Graduation,Divorced,44421,1,1,15/02/2013 00:00,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,Spain,189,0,22
2968,71,PhD,Divorced,48948,0,0,01/02/2013 00:00,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,Australia,902,1,30
8800,71,PhD,Divorced,48948,0,0,01/02/2013 00:00,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,Saudi Arabia,902,1,30
1907,64,Master,Divorced,63120,0,1,28/09/2012 00:00,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,Spain,1477,0,33
10478,64,PhD,Married,55517,1,1,27/09/2012 00:00,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,Saudi Arabia,633,0,32
4188,57,Graduation,Single,36864,0,1,13/08/2012 00:00,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,Australia,354,0,22
2225,37,Graduation,Divorced,82582,0,0,07/06/2014 00:00,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,Australia,1617,2,22
4790,56,Graduation,Divorced,79803,0,1,02/06/2014 00:00,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,Spain,868,0,14
1131,47,PhD,Single,52569,0,1,05/04/2014 00:00,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,Saudi Arabia,95,0,10
202,66,PhD,Widow,82032,0,0,05/04/2014 00:00,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,India,1234,0,18
9589,66,PhD,Widow,82032,0,0,05/04/2014 00:00,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,India,1234,0,18
3900,42,Graduation,Married,65685,0,1,29/03/2014 00:00,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,Canada,769,0,26
9958,42,Graduation,Married,65685,0,1,29/03/2014 00:00,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,Australia,769,0,26
8955,57,PhD,Together,40451,0,2,16/02/2014 00:00,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,Spain,49,1,10
10033,41,2n Cycle,Divorced,31163,1,0,13/02/2014 00:00,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,Germany,38,0,11
5751,41,2n Cycle,Divorced,31163,1,0,13/02/2014 00:00,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,Canada,38,0,11
3308,62,Graduation,Married,35704,1,1,03/01/2014 00:00,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,Saudi Arabia,94,0,13
7297,41,Graduation,Single,7500,1,0,26/12/2013 00:00,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,57,0,18
8008,31,Graduation,Together,36075,1,0,09/12/2013 00:00,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,Spain,119,0,13
1232,32,PhD,Together,70038,0,0,25/10/2013 00:00,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,Germany,1244,0,19
2345,32,PhD,Together,70038,0,0,25/10/2013 00:00,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,Australia,1244,0,19
1628,43,Graduation,Together,71796,0,0,24/10/2013 00:00,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,Saudi Arabia,960,0,21
5081,47,2n Cycle,Together,47821,1,1,20/10/2013 00:00,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,Spain,47,0,13
839,39,PhD,Married,45503,1,0,25/09/2013 00:00,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,Spain,170,0,14
3706,36,Graduation,Single,28647,1,0,21/08/2013 00:00,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,Spain,94,1,14
5154,42,Master,Divorced,37760,1,0,11/08/2013 00:00,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,Spain,54,0,12
8584,62,PhD,Together,85431,0,0,08/06/2013 00:00,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,Spain,1165,0,17
6583,59,2n Cycle,Married,72635,0,0,03/06/2013 00:00,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,Spain,981,1,24
3433,59,2n Cycle,Married,72635,0,0,03/06/2013 00:00,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,Spain,981,1,24
10486,66,Graduation,Married,77142,0,0,29/05/2013 00:00,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,Spain,990,0,19
8687,36,Graduation,Together,53172,0,1,06/05/2013 00:00,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,India,486,0,19
7842,46,Graduation,Single,36065,1,1,31/03/2013 00:00,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,Spain,74,0,17
3749,41,Graduation,Together,73926,0,0,02/03/2013 00:00,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,Canada,1580,0,27
1331,37,Graduation,Single,35790,1,0,02/01/2013 00:00,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,Australia,72,0,14
5995,52,Graduation,Divorced,39552,1,1,18/12/2012 00:00,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,Spain,384,0,28
8985,50,2n Cycle,Together,68316,0,1,04/11/2012 00:00,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,Spain,1211,0,38
2798,37,PhD,Together,102160,0,0,02/11/2012 00:00,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,Saudi Arabia,1240,3,30
7108,49,Master,Widow,51390,1,1,08/09/2012 00:00,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,Saudi Arabia,353,0,23
2781,33,Graduation,Single,72066,0,0,23/06/2014 00:00,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,Saudi Arabia,1792,2,19
3623,38,Graduation,Together,21675,1,0,11/06/2014 00:00,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,India,45,0,17
194,49,Graduation,Married,48006,1,1,09/06/2014 00:00,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,Spain,41,0,11
10833,39,Graduation,Married,65106,0,1,24/05/2014 00:00,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,Spain,973,1,33
2315,54,Graduation,Divorced,58401,0,1,20/04/2014 00:00,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,Spain,96,0,10
6336,54,Graduation,Married,29315,1,1,06/04/2014 00:00,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,Saudi Arabia,48,0,16
10738,63,Master,Single,49389,1,1,29/08/2013 00:00,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,Australia,65,0,13
8286,49,PhD,Together,51717,0,1,20/08/2013 00:00,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,Saudi Arabia,122,1,15
2166,54,2n Cycle,Widow,46779,1,1,12/07/2013 00:00,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,Saudi Arabia,23,0,8
10691,54,Master,Married,28520,1,1,14/06/2013 00:00,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Spain,43,0,11
9739,51,Graduation,Single,34377,0,1,19/01/2013 00:00,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,Spain,114,0,15
1829,53,PhD,Divorced,54959,0,1,19/01/2013 00:00,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,Spain,1232,1,28
6260,59,Master,Together,82384,0,0,19/11/2012 00:00,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,Australia,1957,1,28
10448,58,Graduation,Single,46998,0,1,22/10/2012 00:00,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,Spain,377,1,25
1343,46,Graduation,Together,58554,1,1,26/09/2012 00:00,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,USA,586,0,29
4749,46,Graduation,Together,58554,1,1,26/09/2012 00:00,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,India,586,0,29
531,60,PhD,Divorced,57333,0,1,22/09/2012 00:00,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,Spain,1662,0,39
6905,20,Graduation,Together,80685,0,0,22/08/2012 00:00,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,Spain,1004,0,23
1045,49,Graduation,Together,52117,0,1,16/08/2012 00:00,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,Spain,279,0,20
4012,42,PhD,Together,62220,0,1,11/08/2012 00:00,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,Germany,1226,0,29
5529,68,PhD,Together,64014,2,1,10/06/2014 00:00,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,Canada,444,1,29
4001,68,PhD,Together,64014,2,1,10/06/2014 00:00,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,Saudi Arabia,444,1,29
10420,59,Master,Divorced,46390,0,1,05/05/2014 00:00,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,USA,222,0,17
7723,35,Graduation,Together,75507,0,0,02/05/2014 00:00,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,Germany,1440,0,24
2963,35,Graduation,Together,75507,0,0,02/05/2014 00:00,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,Australia,1440,0,24
10634,63,Master,Married,59412,0,0,19/04/2014 00:00,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,Spain,406,0,18
5180,46,PhD,Divorced,50616,0,1,18/04/2014 00:00,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,Spain,149,0,17
6866,45,Master,Together,35924,1,1,23/03/2014 00:00,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,Saudi Arabia,34,0,10
1328,32,2n Cycle,Married,57937,0,1,16/02/2014 00:00,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,Saudi Arabia,683,0,23
1139,30,PhD,Married,73356,0,0,06/02/2014 00:00,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,Spain,1512,3,24
4961,40,Master,Together,21255,1,0,21/01/2014 00:00,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,Spain,61,0,15
5177,40,Master,Married,58494,0,1,12/12/2013 00:00,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,Saudi Arabia,396,0,22
2075,45,Graduation,Married,72460,0,0,14/11/2013 00:00,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,Saudi Arabia,1047,0,17
3428,23,PhD,Together,68682,0,0,06/10/2013 00:00,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Spain,1598,0,26
4500,23,PhD,Together,68682,0,0,06/10/2013 00:00,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Spain,1598,0,26
7369,33,Master,Married,36959,1,0,02/10/2013 00:00,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,Spain,62,0,15
4381,43,PhD,Married,46463,1,1,18/08/2013 00:00,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,Spain,235,0,23
9964,35,Graduation,Single,61825,0,1,07/08/2013 00:00,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,Spain,424,0,19
1630,35,Graduation,Single,61825,0,1,07/08/2013 00:00,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,Spain,424,0,19
5012,25,Graduation,Married,28691,1,0,04/07/2013 00:00,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain,34,0,13
6918,25,Graduation,Married,28691,1,0,04/07/2013 00:00,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain,34,0,13
7822,38,Graduation,Together,54058,0,1,04/06/2013 00:00,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,Spain,662,0,23
10156,39,Graduation,Single,84196,0,1,03/06/2013 00:00,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,Spain,1237,0,23
3033,51,Master,Together,38620,0,0,11/05/2013 00:00,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,Australia,318,0,14
4119,51,Master,Together,38620,0,0,11/05/2013 00:00,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,Germany,318,0,14
11110,41,Graduation,Single,3502,1,0,13/04/2013 00:00,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,India,5,0,14
332,57,Graduation,Married,47743,0,1,22/03/2013 00:00,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,Spain,275,1,20
737,65,PhD,Married,80360,0,0,03/03/2013 00:00,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,Spain,2231,3,17
10319,43,Graduation,Married,66303,0,1,26/02/2013 00:00,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,Spain,1286,1,30
2683,45,Graduation,Married,52413,0,2,02/02/2013 00:00,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,Canada,910,0,32
3445,58,Graduation,Single,60714,0,0,17/01/2013 00:00,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,Saudi Arabia,957,0,28
10913,30,Master,Single,31385,1,0,05/12/2012 00:00,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,Spain,27,1,12
4427,19,2n Cycle,Single,83257,0,0,18/09/2012 00:00,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,Spain,1365,2,34
8717,39,PhD,Married,80427,0,1,12/09/2012 00:00,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,India,1835,0,33
2066,65,Graduation,Together,38823,0,1,30/08/2012 00:00,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,Spain,114,0,13
3340,37,Graduation,Married,42014,1,0,17/08/2012 00:00,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,Canada,436,0,28
8685,37,Graduation,Married,42014,1,0,17/08/2012 00:00,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,Saudi Arabia,436,0,28
4149,66,PhD,Together,76140,0,0,13/05/2014 00:00,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,Spain,1348,0,23
8726,50,2n Cycle,Divorced,41713,1,1,29/04/2014 00:00,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,Canada,174,0,19
